created,text,retweetCount
2017-07-05 04:56:11,RT @boomlive_in: What are the adverse effects of policies like Demonetisation on the poor? https://t.co/EjBk1ERhLK      via @boomlive_in,7
2017-07-05 04:55:49,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 04:55:11,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:53:47,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/vZU4jhGYSZ",0
2017-07-05 04:53:14,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/pGI2N98cKY",0
2017-07-05 04:51:09,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:50:40,"RT @barandbench: #Demonetisation: How can you deprive a person of his money? Supreme Court to Centre
 https://t.co/jp7Uy36pUY",42
2017-07-05 04:50:05,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/CvjyslEm03",0
2017-07-05 04:49:55,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:49:46,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:49:38,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:49:22,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:48:54,"RG opposes demonetisation/land acquisition &amp; supports farmers,still he is Pappu. China trespasses border at will,still Modi is Superman!!",2
2017-07-05 04:48:37,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:48:33,"RT @jawadtweets: Vote and RT..

#NotInMyName #GSTTamasha #AadharCard #EVM #VVPAT #Demonetisation #GauRakshakTerror #CowVigilantism https://…",1
2017-07-05 04:48:33,"Welcome to the Indian #PoliceState.
#Aadhar based #Surveillance powered by #Demonetisation. Congrats #Aadhaar fans!
https://t.co/YD1cnvCFSx",0
2017-07-05 04:48:23,"RT @presidentbmpf: If this is Demonetisation what has #GST got in store for us? #GSTrollout #GSTBash 
https://t.co/zLg3RiSY9K via @Financia…",18
2017-07-05 04:48:09,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:47:58,"With Demonetisation, GST and RERA, many fence sitters will become home buyers: Niranjan Hiranandani #GSTForNewIndia 
https://t.co/nIrMItavGO",3
2017-07-05 04:47:40,"RT @barandbench: #Demonetisation: How can you deprive a person of his money? Supreme Court to Centre
 https://t.co/jp7Uy36pUY",42
2017-07-05 04:46:34,#Demonetisation SC asks Govt to tell if people can deposit banned notes again: https://t.co/3hHNJXtizE,0
2017-07-05 04:46:18,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/PZS0cH4bMT",0
2017-07-05 04:45:49,They may call it anti-national https://t.co/yywXqZbb5h,0
2017-07-05 04:45:37,"Communal clashes in #Bengal is such a sad story,  Govt isn't acting much. Mr. Derek, where is he? gave a big fat speech post demonetisation",1
2017-07-05 04:44:47,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:44:31,"RT @OfficeOfRG: @INCIndia But like demonetisation,GST is being executed by an incompetent&amp;insensitive Govt w/o planning foresight &amp;institut…",1708
2017-07-05 04:44:15,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:43:53,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:43:44,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:43:41,RT @DarshakHathi: Its illegal to own old 500/1000 rupee notes &amp; SC wants people who own them to be able to exchange them. #Strange https://…,7
2017-07-05 04:43:31,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/Ar36nm8yOA",0
2017-07-05 04:43:11,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:42:59,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/yy9p7fXZ3q",0
2017-07-05 04:40:29,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/qvuebu8oUb",52
2017-07-05 04:40:19,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:39:59,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:38:39,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:38:30,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:37:14,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:36:19,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:36:02,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:36:01,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:35:01,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/Za4nKeMzFg",0
2017-07-05 04:34:50,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:34:10,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:34:06,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 04:31:13,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 04:31:06,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/xYwCuTAqlL",0
2017-07-05 04:30:12,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/xx9D0vpMv4",0
2017-07-05 04:30:04,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:29:35,RT @BT_India: SC asks govt to explain why 'genuine people' can't exchange old Rs 500 and Rs 1000 notes https://t.co/BHLzaU9scy https://t.co…,18
2017-07-05 04:28:53,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:28:25,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:26:09,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/qvuebu8oUb",52
2017-07-05 04:25:49,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:25:48,"Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/MoUaPEWqNn",0
2017-07-05 04:25:39,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/HHJzV17cBv",0
2017-07-05 04:25:30,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/NBbMkytfSj",0
2017-07-05 04:24:48,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/fLily9Intx",0
2017-07-05 04:24:17,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:23:38,"Me - BJP is the best!
Demonetisation, Anti romeo, GST

Inner me - GAAND MAARDI BEHENCHOD! https://t.co/pXxyRsA3sA",0
2017-07-05 04:23:13,"Demonetisation: Modi Ji should have gone after 8 lakh wealthy 'farmers', not common man https://t.co/GMff7AmiTT",0
2017-07-05 04:23:13,"RT @PcMNavy: @digvijaya_28 Congress Party's ​Stand..

Beef Fest - Celebrate
Abuse Army - Silent
Surgical Strick - Fake
Demonetisation - Boy…",4
2017-07-05 04:23:08,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:23:05,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:22:53,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/2A2bUd9Y6z",0
2017-07-05 04:22:42,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:22:36,"RT @OfficeOfRG: Unlike demonetisation, GST is a reform that @INCIndia has championed &amp; backed from the beginning",1516
2017-07-05 04:22:34,"RT @OfficeOfRG: @INCIndia But like demonetisation,GST is being executed by an incompetent&amp;insensitive Govt w/o planning foresight &amp;institut…",1708
2017-07-05 04:22:13,RT @DrKamakhya: A tight slap from Supreme Court on the face of everyone supporting the mindless demonetisation https://t.co/Oghh4FijWJ,1
2017-07-05 04:21:52,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:21:11,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:21:10,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/QR5MftOFeW",0
2017-07-05 04:20:08,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:19:17,"Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Gr… https://t.co/mxNYFxnzv3",1
2017-07-05 04:19:03,"Demonetisation &amp; GST will have their impact in future but destruct indians in present.R you focusing on 50 yrs from now?
Nation won't last",0
2017-07-05 04:18:27,"RT @IndianExpress: #ExpressFrontPage Consider window for deposit of scrapped notes: Supreme Court to Centre

https://t.co/v65jmXl4gj",8
2017-07-05 04:17:49,"RT @OfficeOfRG: Unlike demonetisation, GST is a reform that @INCIndia has championed &amp; backed from the beginning",1516
2017-07-05 04:17:45,"RT @OfficeOfRG: @INCIndia But like demonetisation,GST is being executed by an incompetent&amp;insensitive Govt w/o planning foresight &amp;institut…",1708
2017-07-05 04:17:22,RT @HusainRif: Need To Reboot Our Mindsets Post #DeMonetisation via Opinions shared at N4M Media https://t.co/HANLIsd3dH,8
2017-07-05 04:17:21,@kamaljii I wanna ask @kamaljii whr was ajith voice 4 most issues tht happens in TN? During demonetisation? During… https://t.co/298bALGqPV,0
2017-07-05 04:16:45,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:16:08,"RT @VipinINC: First Demonetisation now ATM fees, how more helpful can the government be? @narendramodi @arunjaitley  #TweetMorcha #BankSeBa…",24
2017-07-05 04:15:58,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:14:50,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 04:12:57,"RT @Elvin_AAP: https://t.co/F9GnQ16WEL 
@narendramodi Now have to say Sorry to all 100 plus people who has killed by your #DemonetisationCa…",1
2017-07-05 04:12:41,"RT @SardaParikshit: After Demonetisation and GST, now I expect @narendramodi to come up with something good for our soldiers and farmers.
#…",1
2017-07-05 04:11:57,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/carWXX9mgm",0
2017-07-05 04:11:29,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 04:11:01,"RT @IndiaFinger: ""Demonetisation ended terrorism in Kashmir.. GST will end gau-raksha killings"" ~ Modi Ji (Mann Ki Baat.. very soon..)",4
2017-07-05 04:10:05,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 04:09:59,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/qvuebu8oUb",52
2017-07-05 04:09:54,"RT @AAPExpress: Watch :

Public opinion on GST ..... #HalfCookedGST same as #Demonetisation 

Cc
.@ArvindKejriwal 
.@msisodia https://t.co/…",86
2017-07-05 04:08:38,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/TkQsbz9ssQ",0
2017-07-05 04:08:30,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:08:23,"https://t.co/F9GnQ16WEL 
@narendramodi Now have to say Sorry to all 100 plus people who has killed by your #DemonetisationCase @ndtv",1
2017-07-05 04:07:55,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 04:07:41,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:05:36,"Opposition was against Demonetisation people supported it 

Opposition is against #GST n ppl supportg it… https://t.co/A7juXWQ1Rm",0
2017-07-05 04:04:43,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/It32nOVL95",0
2017-07-05 04:03:28,@RifatJawaid Modi has money power. Lap dogs bark for master. #DeMonetisation was mother of the scam. Locked pub mon… https://t.co/c8WAHY0D5p,0
2017-07-05 04:03:26,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:03:14,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 04:03:04,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 04:02:46,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/RDKaSMSMrz",0
2017-07-05 04:02:45,RT @RepubIicofIndia: Cong decision to boycott GST rollout in today will b as suicidal as their opposition of demonetisation and surgical st…,49
2017-07-05 04:02:13,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/qvuebu8oUb",52
2017-07-05 04:01:59,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/BUaB8CIfsT",0
2017-07-05 04:01:41,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/42SRZbKuq6",0
2017-07-05 04:01:38,"RT @GorwayGlobal: @spignal #Demonetisation was the worst policy ever by any Indian Govt. Born out of an ignorance of economics, it was impl…",2
2017-07-05 04:01:22,"RT @DaaruBaazMehta: BREAKING

Supreme Court Raps Central Govt on #Demonetisation

Asks them to give another chance to “genuine people to de…",102
2017-07-05 03:59:37,Thank God she wasnt born when we did the 'surgical strike' or 'demonetisation'. https://t.co/DtAOMRCo6t,0
2017-07-05 03:59:13,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/TyBCuAk2Qc",0
2017-07-05 03:58:46,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/Wep9Naycny",0
2017-07-05 03:58:28,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/t8enScZJJT",0
2017-07-05 03:58:19,"RT @iamrahulsharma0: @AamAadmiParty 
 👇👇
Demonetisation-death in banks.
After GST death in mall,restaurant Cz of tax
It's a draconic decisi…",251
2017-07-05 03:57:38,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:57:22,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:56:46,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/I6FZtgd21N",0
2017-07-05 03:55:00,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/bMDtetKvYE",0
2017-07-05 03:53:22,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:53:22,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:52:37,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/RHIncYOt2C",0
2017-07-05 03:52:22,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/LuuvyuOtZR",0
2017-07-05 03:51:25,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/XcTwjWex0U",0
2017-07-05 03:51:13,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/PpFBmqa5Nt",0
2017-07-05 03:51:12,"RT @iamrahulsharma0: @AamAadmiParty 
 👇👇
Demonetisation-death in banks.
After GST death in mall,restaurant Cz of tax
It's a draconic decisi…",251
2017-07-05 03:51:03,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:50:41,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/iwRytGHXl7",0
2017-07-05 03:50:39,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:50:31,How does demonetisation affect them I wonder.. https://t.co/lbZ9bIWjQe,0
2017-07-05 03:50:12,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:49:48,"RT @SureshParambath: A Case for Cashless? #Demonetisation #DigitalIndia #Aadhaar 

https://t.co/MTg8RibdV7",1
2017-07-05 03:48:35,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:48:10,"RT @OfficeOfRG: @INCIndia But like demonetisation,GST is being executed by an incompetent&amp;insensitive Govt w/o planning foresight &amp;institut…",1708
2017-07-05 03:48:08,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 03:47:43,RT @i_me_my5elf: Ravi Shankar Prasad compared #Demonetisation woes to labour pain &amp; now its Venkaiah Naidu who compared #GST woes to Labour…,169
2017-07-05 03:47:38,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:46:37,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:46:07,A tight slap from Supreme Court on the face of everyone supporting the mindless demonetisation https://t.co/Oghh4FijWJ,1
2017-07-05 03:46:03,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:45:30,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:45:17,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:44:55,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:44:12,"Opposition was against Demonetisation people supported it 
Opposition is against GST and people supporting it 
Great  #TeamIndia4GST",0
2017-07-05 03:44:02,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:43:49,"RT @HDFCBankNews: #Creditcard business has grown at a much faster pace after #Demonetisation ~ Parag Rao, @HDFC_Bank via @timesofindia http…",24
2017-07-05 03:43:26,"RT @OfficeOfRG: @INCIndia But like demonetisation,GST is being executed by an incompetent&amp;insensitive Govt w/o planning foresight &amp;institut…",1708
2017-07-05 03:42:31,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 03:42:28,"#Demonetisation was a hoax it seems, why cooperative banks will accept old indian currency. Was it a well planned strategy?",0
2017-07-05 03:42:23,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 03:42:05,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/3SpkUAXCvE",0
2017-07-05 03:41:17,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:41:16,"RT @sanjivbhatt: Demonetisation destroyed Pakistan. Now, GST will destroy China!",1157
2017-07-05 03:41:15,"RT @united_abhi: @RBI showcase new Printing of Rs 200 with various colours.🙄
#DeMonetisation #futureofwork #200 #WednesdayWisdom https://t.…",6
2017-07-05 03:40:25,RT @BT_India: SC asks govt to explain why 'genuine people' can't exchange old Rs 500 and Rs 1000 notes https://t.co/BHLzaU9scy https://t.co…,18
2017-07-05 03:40:06,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:37:47,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:37:37,Another chance to exchange demonetized notes likely in 15 days https://t.co/SbgML3K2e8 via @timesofindia #Demonetisation,0
2017-07-05 03:37:24,Two minutes silence for All those who gave 40% to exchange their old demonitisated note #Demonetisation https://t.co/h1dybqDvod,0
2017-07-05 03:37:18,"We still can change old notes at @RBI 
#Demonetisation 
Via @RJSIDDHARTH",0
2017-07-05 03:37:15,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:36:28,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:36:26,"RT @barandbench: #Demonetisation: How can you deprive a person of his money? Supreme Court to Centre
 https://t.co/jp7Uy36pUY",42
2017-07-05 03:36:15,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:36:13,"Consider window for deposit of scrapped notes: Supreme Court to Centre

https://t.co/6lUG5GIa8B",0
2017-07-05 03:35:55,"Demonetisation: Considering opening new window to deposit banned Rs 500, Rs 1000 notes, SC tells Centre

https://t.co/0il3YcJ8Da",0
2017-07-05 03:35:52,RT @i_me_my5elf: Ravi Shankar Prasad compared #Demonetisation woes to labour pain &amp; now its Venkaiah Naidu who compared #GST woes to Labour…,169
2017-07-05 03:35:52,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 03:35:40,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 03:35:38,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/bs7HeZ6QGB",0
2017-07-05 03:35:35,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:35:13,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:34:55,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:34:10,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 03:33:37,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 03:32:54,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:32:12,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/Zkv2taTL7C",0
2017-07-05 03:32:00,"Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/wXHnmA9aok",0
2017-07-05 03:31:59,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:31:32,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:31:29,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:31:27,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:31:24,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 03:31:00,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:30:50,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:30:46,"RT @ivishalthacker: Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Great…",27
2017-07-05 03:30:25,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-05 03:30:23,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:30:21,"Opposition was against Demonetisation people supported it.

Opposition is against GST and people supporting it.

Gr… https://t.co/Nzxidhi4WI",27
2017-07-05 03:29:53,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:29:51,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
2017-07-05 03:29:24,"RT @meditationsaint: Opposition was against Demonetisation people supported it 

Opposition is against GST and people supporting it 

Great…",87
